station_id,hour,lag_1h,lag_24h
116,22,8.166666666666666,8.0
116,23,8.766666666666667,6.9
117,5,10.827586206896552,13.517241379310345
117,7,10.517241379310345,17.551724137931036
117,8,12.448275862068966,17.586206896551722
117,10,13.931034482758621,16.79310344827586
117,11,18.344827586206897,17.482758620689655
117,13,17.571428571428573,15.821428571428571
117,14,16.357142857142858,12.5
117,16,16.464285714285715,11.214285714285714
117,17,15.310344827586206,11.448275862068966
117,19,12.172413793103448,10.620689655172415
117,20,10.8,10.433333333333334
117,22,10.9,10.2
117,23,10.566666666666666,12.1
